ID,eyetrial,window,Condition,sum,Target_obj,Target_subj,Target_prop,SubjComp_prop,ObjComp_prop,Distr_prop,GivenSubj_prop,GivenObj_prop,surveyExclude,BL_Pic,Comp_subj_pic,First_pic,lgerror,excludeLargeError,excludeTriggerError,excludeRefError
22,50,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
20,24,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
22,110,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
8,20,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
18,73,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,1,zebra_melon,panda_berries,panda_berries,0,0,0,0
28,53,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
20,57,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
16,37,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
21,24,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
27,38,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
29,51,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
2,37,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
30,45,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
9,30,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
21,37,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
36,56,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
39,33,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
31,55,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
7,74,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
34,43,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,1,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
27,108,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
9,63,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
36,37,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
6,77,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
2,73,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
34,78,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,1,panda_melon,zebra_berries,zebra_berries,0,0,0,0
14,93,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
37,87,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
17,34,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
24,77,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,1,panda_melon,zebra_berries,zebra_berries,0,0,0,0
22,48,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
12,87,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
3,67,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
38,110,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,1,0,0,0
7,28,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
13,92,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
13,28,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
39,83,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
35,94,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
38,53,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
4,94,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,1,panda_melon,zebra_berries,zebra_berries,0,0,0,0
20,109,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
13,83,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
24,54,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,1,grizzly_melon,lion_berries,lion_berries,0,0,0,0
5,40,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
9,91,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
26,65,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
25,63,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
22,98,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
7,87,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
37,74,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
37,58,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
30,31,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
17,97,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
4,72,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,1,zebra_melon,panda_berries,panda_berries,0,0,0,0
14,82,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
21,109,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
15,20,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
35,94,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,1,0,0,0
36,98,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
18,20,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,1,grizzly_melon,lion_berries,lion_berries,0,0,0,0
23,69,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
29,88,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
3,73,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
31,63,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
19,86,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
17,90,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
32,27,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
5,104,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
32,41,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
32,106,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
8,40,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
20,96,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
3,23,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
16,54,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
16,54,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,1,0,0,0
39,59,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
24,47,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,1,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
15,67,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
16,96,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
25,108,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
6,111,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
36,82,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
5,20,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
24,108,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,1,zebra_melon,panda_berries,panda_berries,0,0,0,0
10,25,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,1,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
19,42,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
39,93,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
24,77,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,1,panda_melon,zebra_berries,zebra_berries,1,0,0,0
6,62,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
33,72,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
33,100,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
23,67,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
14,61,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
25,24,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
15,43,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
12,69,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
10,86,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,1,panda_melon,zebra_berries,zebra_berries,0,0,0,0
25,107,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
32,76,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
12,40,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
15,101,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
34,30,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,1,grizzly_melon,lion_berries,lion_berries,0,0,0,0
23,34,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
10,74,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,1,zebra_melon,panda_berries,panda_berries,0,0,0,0
19,18,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
29,75,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
35,82,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
9,70,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
19,95,NA,CG,NA,berries,zebra,NA,NA,NA,NA,NA,NA,0,zebra_melon,panda_berries,panda_berries,0,0,0,0
6,56,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
18,92,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,1,panda_melon,zebra_berries,zebra_berries,0,0,0,0
8,100,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
2,63,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
30,103,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
26,44,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,0,0,0,0
7,49,NA,CG,NA,berries,lion,NA,NA,NA,NA,NA,NA,0,lion_melon,grizzly_berries,grizzly_berries,0,0,0,0
5,20,NA,CG,NA,berries,grizzly,NA,NA,NA,NA,NA,NA,0,grizzly_melon,lion_berries,lion_berries,1,0,0,0
18,92,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,1,panda_melon,zebra_berries,zebra_berries,1,0,0,0
31,73,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,0,0,0,0
31,73,NA,CG,NA,berries,panda,NA,NA,NA,NA,NA,NA,0,panda_melon,zebra_berries,zebra_berries,1,0,0,0
14,30,NA,CG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,panda_brownie,0,0,0,0
7,96,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
2,23,NA,CG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,panda_brownie,0,0,0,0
10,20,NA,CG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,1,panda_brownie,panda_brownie,panda_brownie,0,0,0,0
23,17,NA,CG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,panda_brownie,0,0,0,0
21,105,NA,CG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,grizzly_brownie,0,0,0,0
21,22,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
17,65,NA,CG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,grizzly_brownie,0,0,0,0
36,102,NA,CG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,grizzly_brownie,0,0,0,0
39,48,NA,CG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,panda_brownie,0,0,0,0
6,17,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
37,101,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
2,69,NA,CG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,grizzly_brownie,0,0,0,0
18,18,NA,CG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,1,panda_brownie,panda_brownie,panda_brownie,0,0,0,0
10,99,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,1,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
14,68,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
12,73,NA,CG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,grizzly_brownie,0,0,0,0
8,42,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
18,62,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,1,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
30,107,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
30,28,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
36,104,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
23,93,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
20,100,NA,CG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,grizzly_brownie,0,0,0,0
37,21,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
22,22,NA,CG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,panda_brownie,0,0,0,0
8,105,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
15,108,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
3,51,NA,CG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,panda_brownie,0,0,0,0
20,35,NA,CG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,panda_brownie,0,0,0,0
17,60,NA,CG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,panda_brownie,0,0,0,0
36,61,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
13,50,NA,CG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,panda_brownie,0,0,0,0
35,33,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
24,89,NA,CG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,1,grizzly_brownie,grizzly_brownie,grizzly_brownie,0,0,0,0
9,77,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
34,88,NA,CG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,1,grizzly_brownie,grizzly_brownie,grizzly_brownie,0,0,0,0
17,53,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
12,38,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
16,18,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
27,100,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
2,57,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
38,62,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
29,30,NA,CG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,panda_brownie,0,0,0,0
5,59,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
9,34,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
34,70,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,1,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
15,18,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
31,25,NA,CG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,panda_brownie,0,0,0,0
32,21,NA,CG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,panda_brownie,0,0,0,0
3,33,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
9,74,NA,CG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,grizzly_brownie,0,0,0,0
30,71,NA,CG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,grizzly_brownie,0,0,0,0
16,82,NA,CG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,grizzly_brownie,0,0,0,0
9,77,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,1,0,0,0
22,79,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
39,74,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
33,25,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
29,68,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
28,111,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
5,100,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
5,110,NA,CG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,grizzly_brownie,0,0,0,0
35,96,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
26,62,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
23,70,NA,CG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,grizzly_brownie,0,0,0,0
26,93,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
24,48,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,1,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
27,82,NA,CG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,grizzly_brownie,0,0,0,0
32,70,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
17,81,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
34,62,NA,CG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,1,panda_brownie,panda_brownie,panda_brownie,0,0,0,0
34,35,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,1,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
19,112,NA,CG,NA,brownie,lion,NA,NA,NA,NA,NA,NA,0,grizzly_brownie,grizzly_brownie,grizzly_brownie,0,0,0,0
38,96,NA,CG,NA,brownie,grizzly,NA,NA,NA,NA,NA,NA,0,lion_brownie,lion_brownie,lion_brownie,0,0,0,0
19,64,NA,CG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,panda_brownie,0,0,0,0
4,35,NA,CG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,1,panda_brownie,panda_brownie,panda_brownie,0,0,0,0
19,27,NA,CG,NA,brownie,panda,NA,NA,NA,NA,NA,NA,0,zebra_brownie,zebra_brownie,zebra_brownie,0,0,0,0
7,62,NA,CG,NA,brownie,zebra,NA,NA,NA,NA,NA,NA,0,panda_brownie,panda_brownie,panda_brownie,0,0,0,0
